postDate,craigId,title,price,zipcode,longitude,beds,latitude,link,numPic,baths,date,updateDate,size,contentLen,reposts
"2015-11-18T21:26:20-0800,2015-11-18T21:26:20-0800,2015-11-25T12:31:10-0800",5322550203,NEWLY RENOVATED ROOMS FOR RENT @ PLAZA HOTEL!!!,299,,,1,,/wst/apa/5322550203.html,12,,Nov 25,"2015-11-18T21:26:20-0800,2015-11-18T21:26:20-0800,2015-11-25T12:31:10-0800",,13,0
"2015-10-29T16:30:09-0700,2015-10-29T16:30:09-0700,2015-11-25T12:31:31-0800",5291680379,"Carpet, Disposal, Private Balcony",1335,,-118.475175,1,34.432921,/wst/apa/5291680379.html,9,1.0,Nov 25,"2015-10-29T16:30:09-0700,2015-10-29T16:30:09-0700,2015-11-25T12:31:31-0800",636,16,0
"2015-11-22T10:21:57-0800,2015-11-22T10:21:57-0800,2015-11-25T12:31:41-0800",5327498526,NEWLY RENOVATED ROOMS FOR RENT @ PLAZA HOTEL!!!,299,,-118.289945,1,33.881728,/wst/apa/5327498526.html,12,,Nov 25,"2015-11-22T10:21:57-0800,2015-11-22T10:21:57-0800,2015-11-25T12:31:41-0800",,13,0
"2015-11-20T08:22:34-0800,2015-11-20T08:22:34-0800,2015-11-25T12:32:21-0800",5324399960,NEWLY RENOVATED ROOMS FOR RENT @ PLAZA HOTEL!!!,299,,-118.290031,1,33.881746,/wst/apa/5324399960.html,12,,Nov 25,"2015-11-20T08:22:34-0800,2015-11-20T08:22:34-0800,2015-11-25T12:32:21-0800",,13,0
"2015-10-31T15:46:43-0700,2015-10-31T15:46:43-0700,2015-11-25T15:03:47-0800",5294556032,"Fantastic Mid-Century lease inside the ""Malibu Colony"" gates",12960,,-118.7351,4,34.0402,/wst/apa/5294556032.html,3,3.0,Nov 25,"2015-10-31T15:46:43-0700,2015-10-31T15:46:43-0700,2015-11-25T15:03:47-0800",2060,4,0
"2015-11-04T11:24:04-0800,2015-11-04T11:24:04-0800,2015-11-25T15:03:48-0800",5300334447,Spacious 6 Bedroom House in Palos Verdes,5900,,,6,,/wst/apa/5300334447.html,2,3.0,Nov 25,"2015-11-04T11:24:04-0800,2015-11-04T11:24:04-0800,2015-11-25T15:03:48-0800",4300,36,0
"2015-10-31T15:41:39-0700,2015-10-31T15:41:39-0700,2015-11-25T15:03:41-0800",5294550856,"6,900 SF Paul Williams designed residence is available for rent",20010,,-118.4408,5,34.0637,/wst/apa/5294550856.html,3,6.0,Nov 25,"2015-10-31T15:41:39-0700,2015-10-31T15:41:39-0700,2015-11-25T15:03:41-0800",5207,4,0
"2015-11-04T10:57:51-0800,2015-11-04T10:57:51-0800,2015-11-25T15:04:19-0800",5300284452,Torrance Townhouse in private Gated HOA Pool,2850,,,3,,/wst/apa/5300284452.html,4,3.0,Nov 25,"2015-11-04T10:57:51-0800,2015-11-04T10:57:51-0800,2015-11-25T15:04:19-0800",1750,39,0
"2015-11-25T14:55:06-0800,2015-11-25T14:55:06-0800",5332407264,Black Friday Deals Starting Early! Call for Details! $199 Sec. Dep!,2278,,-118.443766,1,33.985557,/wst/apa/5332407264.html,7,1.0,Nov 25,"2015-11-25T14:55:06-0800,2015-11-25T14:55:06-0800",600,17,0
"2015-11-25T14:56:18-0800,2015-11-25T14:56:18-0800",5332408664,Chic One Bedroom Furnished!,7795,,-118.433776,1,34.061441,/wst/apa/5332408664.html,20,,Nov 25,"2015-11-25T14:56:18-0800,2015-11-25T14:56:18-0800",,28,0
"2015-11-03T17:39:06-0800,2015-11-03T17:39:06-0800,2015-11-25T15:04:22-0800",5299300501,Fabulous Architectural Home,5305,,-118.4525,2,33.9779,/wst/apa/5299300501.html,3,2.5,Nov 25,"2015-11-03T17:39:06-0800,2015-11-03T17:39:06-0800,2015-11-25T15:04:22-0800",1725,6,0
"2015-11-08T00:50:25-0800,2015-11-08T00:50:25-0800,2015-11-25T11:52:27-0800",5305803320,Bedford Apts. 2 Beds/ 1 Bath,1695,,,2,,/wst/apa/5305803320.html,22,1.0,Nov 25,"2015-11-08T00:50:25-0800,2015-11-08T00:50:25-0800,2015-11-25T11:52:27-0800",800,40,0
"2015-11-02T20:51:51-0800,2015-11-02T20:51:51-0800,2015-11-25T11:53:07-0800",5297844481,Villa San Remo *** 1 Bed/ 1 Bath,2300,,-118.467413,1,34.044209,/wst/apa/5297844481.html,24,1.0,Nov 25,"2015-11-02T20:51:51-0800,2015-11-02T20:51:51-0800,2015-11-25T11:53:07-0800",750,55,0
"2015-11-25T11:58:12-0800,2015-11-25T11:58:12-0800,2015-11-25T12:08:30-0800",5332161406,The Weather Outside Is Frightful But With NMS Is So Delightful!,3696,,-118.494008,2,34.0169,/wst/apa/5332161406.html,7,2.0,Nov 25,"2015-11-25T11:58:12-0800,2015-11-25T11:58:12-0800,2015-11-25T12:08:30-0800",915,36,0
"2015-11-25T11:36:01-0800,2015-11-25T11:36:01-0800",5332126140,2 Bedroom Apartment•Resort Style•Pool•Spa•Gym•Rec Room In Culver City,2825,,,2,,/wst/apa/5332126140.html,10,2.0,Nov 25,"2015-11-25T11:36:01-0800,2015-11-25T11:36:01-0800",1150,46,0
"2015-11-06T22:04:56-0800,2015-11-06T22:04:56-0800,2015-11-25T11:52:39-0800",5304286310,Fox Hills Dr. 6-Plex 2 Beds-2 Baths,3000,,-118.421812,2,34.058609,/wst/apa/5304286310.html,18,2.0,Nov 25,"2015-11-06T22:04:56-0800,2015-11-06T22:04:56-0800,2015-11-25T11:52:39-0800",1200,38,0
"2015-11-25T11:55:41-0800,2015-11-25T11:55:41-0800",5332157565,Lawler Apts. 1 Bed/ 1 Bath,1995,,-118.414711,1,34.02401,/wst/apa/5332157565.html,24,1.0,Nov 25,"2015-11-25T11:55:41-0800,2015-11-25T11:55:41-0800",700,55,0
"2015-11-25T11:49:53-0800,2015-11-25T11:49:53-0800",5332148378,78. GREAT DEAL ~ 2 BEDROOM 2 BATH,2300,,-118.391457,2,34.032916,/wst/apa/5332148378.html,10,,Nov 25,"2015-11-25T11:49:53-0800,2015-11-25T11:49:53-0800",,34,0
"2015-11-25T12:22:57-0800,2015-11-25T12:22:57-0800",5332198952,We Have Many Lease-to-purchase Offers In Los Angeles,1100,,,3,,/wst/apa/5332198952.html,0,,Nov 25,"2015-11-25T12:22:57-0800,2015-11-25T12:22:57-0800",,1,0
"2015-11-25T13:51:00-0800,2015-11-25T13:51:00-0800",5332325600,"3+4 with Office+Den+Brand New In Westwood--Granite, SS Appliances",7800,,-118.452842,3,34.066731,/wst/apa/5332325600.html,17,4.0,Nov 25,"2015-11-25T13:51:00-0800,2015-11-25T13:51:00-0800",1980,59,0
"2015-11-25T14:19:05-0800,2015-11-25T14:19:05-0800",5332362862,The Venice at Park West,1950,,-118.416224,1,33.956562,/wst/apa/5332362862.html,0,1.0,Nov 25,"2015-11-25T14:19:05-0800,2015-11-25T14:19:05-0800",691,9,0
"2015-11-25T14:12:27-0800,2015-11-25T14:12:27-0800",5332354371,Great 2 bed unit in West Los Angeles ~Call for details !,2795,,,2,,/wst/apa/5332354371.html,5,,Nov 25,"2015-11-25T14:12:27-0800,2015-11-25T14:12:27-0800",,24,0
"2015-11-25T14:20:23-0800,2015-11-25T14:20:23-0800",5332364441,500 OFF MOVE IN!!! $1900 Special 2 Bedroom,1900,,-118.344806,2,33.839315,/wst/apa/5332364441.html,2,2.0,Nov 25,"2015-11-25T14:20:23-0800,2015-11-25T14:20:23-0800",1050,51,0
"2015-11-25T13:17:21-0800,2015-11-25T13:17:21-0800",5332278605,2 Bedroom Apartment in Torrance,1250,,-118.3118,0,33.8268,/wst/apa/5332278605.html,0,,Nov 25,"2015-11-25T13:17:21-0800,2015-11-25T13:17:21-0800",,19,0
"2015-11-17T10:39:11-0800,2015-11-17T10:39:11-0800,2015-11-25T13:41:40-0800",5320229610,"Gated Community, Newly Remodeled Units!",1785,,-118.33057,2,33.906753,/wst/apa/5320229610.html,14,2.5,Nov 25,"2015-11-17T10:39:11-0800,2015-11-17T10:39:11-0800,2015-11-25T13:41:40-0800",1000,30,0
"2015-11-25T14:14:13-0800,2015-11-25T14:14:13-0800",5332356661,Don't settle for less! Lease at Harborview today!!!,2485,,-118.305956,2,33.754696,/wst/apa/5332356661.html,8,2.0,Nov 25,"2015-11-25T14:14:13-0800,2015-11-25T14:14:13-0800",1200,55,0
"2015-11-25T13:06:26-0800,2015-11-25T13:06:26-0800",5332263187,Don't wait on this two bedroom unit,1095,,,2,,/wst/apa/5332263187.html,4,,Nov 25,"2015-11-25T13:06:26-0800,2015-11-25T13:06:26-0800",,1,0
"2015-11-17T09:43:07-0800,2015-11-17T09:43:07-0800,2015-11-25T13:41:49-0800",5320119131,HUGE 2BDR Townhouse Apartment! Absolutely Gorgeous Interior!,1785,,-118.328482,2,33.907758,/wst/apa/5320119131.html,18,2.5,Nov 25,"2015-11-17T09:43:07-0800,2015-11-17T09:43:07-0800,2015-11-25T13:41:49-0800",1000,34,0
"2015-11-16T10:09:36-0800,2015-11-16T10:09:36-0800,2015-11-25T13:41:53-0800",5318558046,"GORGEOUS Gated Community, Newly Remodeled Units!",1785,,-118.33057,2,33.906753,/wst/apa/5318558046.html,17,2.5,Nov 25,"2015-11-16T10:09:36-0800,2015-11-16T10:09:36-0800,2015-11-25T13:41:53-0800",1000,30,0
"2015-11-16T09:44:51-0800,2015-11-16T09:44:51-0800,2015-11-25T13:41:44-0800",5318507892,Awesome Townhouse Apartments w/ Spacious Interior!,1785,,-118.328482,2,33.907758,/wst/apa/5318507892.html,13,2.5,Nov 25,"2015-11-16T09:44:51-0800,2015-11-16T09:44:51-0800,2015-11-25T13:41:44-0800",1000,34,0
"2015-11-25T12:37:25-0800,2015-11-25T12:37:25-0800",5332220643,Great apartments walking distance to the Beach!,2755,,-118.493168,0,34.015405,/wst/apa/5332220643.html,0,1.0,Nov 25,"2015-11-25T12:37:25-0800,2015-11-25T12:37:25-0800",490,6,0
"2015-11-25T13:47:16-0800,2015-11-25T13:47:16-0800",5332320480,Marina Del Rey adjacent,1425,,-118.422287,1,33.989266,/wst/apa/5332320480.html,0,1.0,Nov 25,"2015-11-25T13:47:16-0800,2015-11-25T13:47:16-0800",500,3,0
"2015-11-20T09:59:00-0800,2015-11-20T09:59:00-0800,2015-11-25T12:34:28-0800",5324582968,2 Bdrm + Den/1 Bath - Great Westwood Location! Short walk to UCLA!,3100,,-118.453172,2,34.06622,/wst/apa/5324582968.html,4,,Nov 25,"2015-11-20T09:59:00-0800,2015-11-20T09:59:00-0800,2015-11-25T12:34:28-0800",,31,0
"2015-11-25T12:37:26-0800,2015-11-25T12:37:26-0800",5332220673,"Beautiful, Large 2 bedroom. Ground floor! Great Price! Luxury!",3835,,-118.468137,2,34.058019,/wst/apa/5332220673.html,11,2.0,Nov 25,"2015-11-25T12:37:26-0800,2015-11-25T12:37:26-0800",1430,16,0
"2015-11-21T05:52:05-0800,2015-11-21T05:52:05-0800,2015-11-25T12:40:31-0800",5325720658,Culver City / Mar Vista 2bd 2 bath,2400,,,2,,/wst/apa/5325720658.html,9,2.0,Nov 25,"2015-11-21T05:52:05-0800,2015-11-21T05:52:05-0800,2015-11-25T12:40:31-0800",760,21,0
"2015-11-25T12:29:18-0800,2015-11-25T12:29:18-0800",5332208572,Charming apartment * Heated Pool - BBQ * Close to the beach! * WOW!,1525,,-118.379982,1,33.879288,/wst/apa/5332208572.html,6,1.0,Nov 25,"2015-11-25T12:29:18-0800,2015-11-25T12:29:18-0800",729,17,0
"2015-11-25T12:40:18-0800,2015-11-25T12:40:18-0800",5332224803,Stop looking today so you can sit back and enjoy your holidays!,2892,,-118.4733,1,34.0268,/wst/apa/5332224803.html,0,1.0,Nov 25,"2015-11-25T12:40:18-0800,2015-11-25T12:40:18-0800",763,41,0
"2015-11-21T14:05:08-0800,2015-11-21T14:05:08-0800,2015-11-25T12:33:51-0800",5326524684,FALL SPECIALS-Brand New 2+2 For $3600 In Palms-W/D-Quartz Counters,3600,,-118.402047,2,34.02706,/wst/apa/5326524684.html,13,2.0,Nov 25,"2015-11-21T14:05:08-0800,2015-11-21T14:05:08-0800,2015-11-25T12:33:51-0800",1100,58,0
"2015-11-25T12:26:27-0800,2015-11-25T12:26:27-0800",5332204172,"Nice one bedroom unit has lush landscaping, patio, BBQ areas * WOW! *",1450,,-118.34934,1,33.840247,/wst/apa/5332204172.html,6,1.0,Nov 25,"2015-11-25T12:26:27-0800,2015-11-25T12:26:27-0800",495,17,0
"2015-11-03T17:36:50-0800,2015-11-03T17:36:50-0800,2015-11-25T15:04:33-0800",5299297817,Ocean view end unit,4260,,-118.7351,3,34.0402,/wst/apa/5299297817.html,3,2.0,Nov 25,"2015-11-03T17:36:50-0800,2015-11-03T17:36:50-0800,2015-11-25T15:04:33-0800",1508,6,0
"2015-11-03T17:35:14-0800,2015-11-03T17:35:14-0800,2015-11-25T15:04:52-0800",5299295888,Fully furnished Bungalow,4010,,-118.3955,2,33.8643,/wst/apa/5299295888.html,3,1.0,Nov 25,"2015-11-03T17:35:14-0800,2015-11-03T17:35:14-0800,2015-11-25T15:04:52-0800",790,6,0
"2015-11-11T17:45:24-0800,2015-11-11T17:45:24-0800,2015-11-25T15:05:00-0800",5311742294,Spacious 4 Bedroom 4 Bath House in Torrance,3400,,,4,,/wst/apa/5311742294.html,3,,Nov 25,"2015-11-11T17:45:24-0800,2015-11-11T17:45:24-0800,2015-11-25T15:05:00-0800",,35,0
"2015-11-18T16:46:44-0800,2015-11-18T16:46:44-0800,2015-11-25T15:05:16-0800",5322329080,BURTON WAY 2bd 2ba PATIO/MOVE IN THIS WEEK/ CEDARS/BEV-CTR OPEN SUN,2875,,-118.376811,2,34.070709,/wst/apa/5322329080.html,10,2.0,Nov 25,"2015-11-18T16:46:44-0800,2015-11-18T16:46:44-0800,2015-11-25T15:05:16-0800",1200,33,0
"2015-11-01T09:10:18-0800,2015-11-01T09:10:18-0800,2015-11-25T15:05:39-0800",5295280028,Incredible house with den in Beverly Hills,11010,,-118.4065,4,34.0901,/wst/apa/5295280028.html,3,4.0,Nov 25,"2015-11-01T09:10:18-0800,2015-11-01T09:10:18-0800,2015-11-25T15:05:39-0800",3957,3,0
"2015-11-02T01:57:58-0800,2015-11-02T01:57:58-0800,2015-11-25T15:05:50-0800",5296268447,Unobstructed panoramic mountain & ocean view,15010,,-118.5422,4,34.0787,/wst/apa/5296268447.html,3,5.0,Nov 25,"2015-11-02T01:57:58-0800,2015-11-02T01:57:58-0800,2015-11-25T15:05:50-0800",1951,3,0
"2015-11-02T02:08:40-0800,2015-11-02T02:08:40-0800,2015-11-25T15:05:57-0800",5296270978,Stylish & elegant front corner unit for rent,4285,,-118.4065,2,34.0901,/wst/apa/5296270978.html,3,2.0,Nov 25,"2015-11-02T02:08:40-0800,2015-11-02T02:08:40-0800,2015-11-25T15:05:57-0800",1290,3,0
"2015-11-25T12:02:01-0800,2015-11-25T12:02:01-0800,2015-11-25T14:58:13-0800",5332167275,Newly remodeled large 2 BD 1 BA unit in Hawthorne!,1350,,-118.350941,2,33.902871,/wst/apa/5332167275.html,15,1.0,Nov 25,"2015-11-25T12:02:01-0800,2015-11-25T12:02:01-0800,2015-11-25T14:58:13-0800",1000,18,0
"2015-11-25T11:50:46-0800,2015-11-25T11:50:46-0800",5332149851,78. SPECIAL PRICE / 2 Bedroom 2 Bath / Wood Floors / Balcony/ CALL US,2300,,-118.391457,2,34.032916,/wst/apa/5332149851.html,15,2.0,Nov 25,"2015-11-25T11:50:46-0800,2015-11-25T11:50:46-0800",1300,34,0
"2015-11-25T12:03:55-0800,2015-11-25T12:03:55-0800",5332170142,"2 Bedroom Home, With Hardwood Floors!",5470,,-118.445612,2,33.969547,/wst/apa/5332170142.html,6,2.0,Nov 25,"2015-11-25T12:03:55-0800,2015-11-25T12:03:55-0800",1532,6,0
"2015-11-23T06:39:23-0800,2015-11-23T06:39:23-0800,2015-11-25T12:00:02-0800",5328570598,2 Bedroom w/ Patio•Resort Style•Pool•Spa•Gym•Rec Room In Culver City,2750,,-118.414211,2,34.02761,/wst/apa/5328570598.html,10,2.0,Nov 25,"2015-11-23T06:39:23-0800,2015-11-23T06:39:23-0800,2015-11-25T12:00:02-0800",1100,46,0
"2015-11-25T12:04:19-0800,2015-11-25T12:04:19-0800",5332170797,2bd in maritime paradise is ready !,3498,,-118.494008,2,34.016651,/wst/apa/5332170797.html,6,2.0,Nov 25,"2015-11-25T12:04:19-0800,2015-11-25T12:04:19-0800",915,34,0
"2015-11-25T11:56:21-0800,2015-11-25T11:56:21-0800",5332158530,Lawler Apts. 1 Bed/ 1 Bath,1995,,-118.414711,1,34.02401,/wst/apa/5332158530.html,24,1.0,Nov 25,"2015-11-25T11:56:21-0800,2015-11-25T11:56:21-0800",700,55,0
"2015-11-25T11:58:38-0800,2015-11-25T11:58:38-0800",5332162106,$500 DEPOSIT!STUNNING 2 BD/NEW HARWOOD FLOORS/ELEVATOR/PRIVATE BALCONY,1320,,-118.330516,2,33.912592,/wst/apa/5332162106.html,2,,Nov 25,"2015-11-25T11:58:38-0800,2015-11-25T11:58:38-0800",,13,0
"2015-11-14T12:46:36-0800,2015-11-14T12:46:36-0800,2015-11-25T14:19:39-0800",5315989975,Last one! 1+1 first floor w/private balcony. Ask about move in special,1595,,-119.156471,1,34.292072,/wst/apa/5315989975.html,0,1.0,Nov 25,"2015-11-14T12:46:36-0800,2015-11-14T12:46:36-0800,2015-11-25T14:19:39-0800",603,25,0
"2015-11-25T14:15:43-0800,2015-11-25T14:15:43-0800",5332358584,RARE: ONE-BEDROOM AVAILABILITY IN LUXURY BEL AIR BUILDING!,2761,,-118.464818,1,34.071769,/wst/apa/5332358584.html,5,1.0,Nov 25,"2015-11-25T14:15:43-0800,2015-11-25T14:15:43-0800",720,7,0
"2015-11-25T14:25:41-0800,2015-11-25T14:25:41-0800",5332371237,Town Home Coming Soon! Available Soon!,2050,,-118.344806,2,33.839315,/wst/apa/5332371237.html,3,1.5,Nov 25,"2015-11-25T14:25:41-0800,2015-11-25T14:25:41-0800",1120,20,0
"2015-11-25T14:20:57-0800,2015-11-25T14:20:57-0800",5332365224,LOWER 2 BEDROOM WITH GARAGE IN GATED COMMUNITY! MOVE IN TODAY!!!,1780,,,2,,/wst/apa/5332365224.html,13,1.0,Nov 25,"2015-11-25T14:20:57-0800,2015-11-25T14:20:57-0800",995,16,0
"2015-11-25T14:08:34-0800,2015-11-25T14:08:34-0800",5332349272,LA HABARA 3 BEDROOM CONDO,1900,,-117.9493,3,33.9331,/wst/apa/5332349272.html,9,2.0,Nov 25,"2015-11-25T14:08:34-0800,2015-11-25T14:08:34-0800",1098,5,0
"2015-11-25T13:38:46-0800,2015-11-25T13:38:46-0800",5332308898,Amazing Specials @ Runway Playa Vista! FREE RENT + $750 LOOK & LEASE,2525,,-118.417,0,33.9754,/wst/apa/5332308898.html,4,1.0,Nov 25,"2015-11-25T13:38:46-0800,2015-11-25T13:38:46-0800",553,86,0
"2015-11-25T13:47:50-0800,2015-11-25T13:47:50-0800",5332321238,Large one bedroom near Marina Del Rey,1525,,-118.421824,1,33.989861,/wst/apa/5332321238.html,3,1.0,Nov 25,"2015-11-25T13:47:50-0800,2015-11-25T13:47:50-0800",600,3,0
"2015-11-25T14:27:32-0800,2015-11-25T14:27:32-0800",5332373621,Amazing 1 Bed With Den Overlooking the Hollywood Hills!,3035,,-118.3254,1,34.1005,/wst/apa/5332373621.html,6,1.5,Nov 25,"2015-11-25T14:27:32-0800,2015-11-25T14:27:32-0800",1190,46,0
"2015-11-25T13:40:11-0800,2015-11-25T13:40:11-0800",5332310783,A 1x1 Home on the Marina Has Access to a Heated Pool & a Clubhouse,1795,,-118.4525,1,33.9779,/wst/apa/5332310783.html,0,1.0,Nov 25,"2015-11-25T13:40:11-0800,2015-11-25T13:40:11-0800",698,5,0
"2015-11-19T16:31:22-0800,2015-11-19T16:31:22-0800,2015-11-25T14:22:18-0800",5323665578,"CLOSE TO GROOVE, CEDARS, BH, SUNSET STRIP",1675,,-118.373266,1,34.081022,/wst/apa/5323665578.html,0,,Nov 25,"2015-11-19T16:31:22-0800,2015-11-19T16:31:22-0800,2015-11-25T14:22:18-0800",,153,0
"2015-11-25T14:20:43-0800,2015-11-25T14:20:43-0800",5332364910,Chic 1+1 Ready For Immediate move -in!,2311,,-118.35321,1,34.06481,/wst/apa/5332364910.html,5,1.0,Nov 25,"2015-11-25T14:20:43-0800,2015-11-25T14:20:43-0800",850,51,0
"2015-11-25T13:27:03-0800,2015-11-25T13:27:03-0800",5332292552,Want beach living? Ask For Desiree =),3545,,,2,,/wst/apa/5332292552.html,5,2.0,Nov 25,"2015-11-25T13:27:03-0800,2015-11-25T13:27:03-0800",1081,50,0
"2015-11-25T13:48:44-0800,2015-11-25T13:48:44-0800",5332322426,Studio By The Beach!!!,1705,,-118.394868,0,33.855385,/wst/apa/5332322426.html,8,360.0,Nov 25,"2015-11-25T13:48:44-0800,2015-11-25T13:48:44-0800",360,11,0
"2015-11-25T13:49:34-0800,2015-11-25T13:49:34-0800",5332323553,Elegant 2 bed / 1 bath apartment * Laundry room * Lush landscaping *,1300,,,2,,/wst/apa/5332323553.html,0,,Nov 25,"2015-11-25T13:49:34-0800,2015-11-25T13:49:34-0800",,24,0
"2015-11-25T12:37:40-0800,2015-11-25T12:37:40-0800",5332221005,Cozy 2 bed - 1 bath apartment ~ Nice complex ~ A MUST SEE!! ~,1275,,-118.341744,2,33.904384,/wst/apa/5332221005.html,15,,Nov 25,"2015-11-25T12:37:40-0800,2015-11-25T12:37:40-0800",,16,0
"2015-11-17T14:47:26-0800,2015-11-17T14:47:26-0800,2015-11-25T12:38:05-0800",5320576947,We are professionals that can solve your rental problems,1839,,,2,,/wst/apa/5320576947.html,0,,Nov 25,"2015-11-17T14:47:26-0800,2015-11-17T14:47:26-0800,2015-11-25T12:38:05-0800",,9,0
"2015-11-11T16:54:00-0800,2015-11-11T16:54:00-0800,2015-11-25T12:38:15-0800",5311682388,Still searching for a wondeful home to live?,1730,,,1,,/wst/apa/5311682388.html,3,,Nov 25,"2015-11-11T16:54:00-0800,2015-11-11T16:54:00-0800,2015-11-25T12:38:15-0800",,12,0
"2015-11-18T17:16:11-0800,2015-11-18T17:16:11-0800,2015-11-25T15:06:04-0800",5322361085,Moving to SoCal? Toyota? Relo? Transfer? 2BRs Avail,1900,,,2,,/wst/apa/5322361085.html,4,,Nov 25,"2015-11-18T17:16:11-0800,2015-11-18T17:16:11-0800,2015-11-25T15:06:04-0800",,35,0
"2015-11-13T08:25:06-0800,2015-11-13T08:25:06-0800,2015-11-25T12:38:25-0800",5313991398,Tired of searching for a rental with no result?,1575,,,2,,/wst/apa/5313991398.html,0,,Nov 25,"2015-11-13T08:25:06-0800,2015-11-13T08:25:06-0800,2015-11-25T12:38:25-0800",,9,0
"2015-11-16T09:53:49-0800,2015-11-16T09:53:49-0800,2015-11-25T12:39:09-0800",5318526071,We are experienced realtors who can help you find a great home,2577,,,3,,/wst/apa/5318526071.html,0,,Nov 25,"2015-11-16T09:53:49-0800,2015-11-16T09:53:49-0800,2015-11-25T12:39:09-0800",,5,0
"2015-11-23T10:47:39-0800,2015-11-23T10:47:39-0800,2015-11-25T12:39:20-0800",5329031995,Searching for a nice home is giving you a hard time?,2375,,,2,,/wst/apa/5329031995.html,0,,Nov 25,"2015-11-23T10:47:39-0800,2015-11-23T10:47:39-0800,2015-11-25T12:39:20-0800",,14,0
"2015-10-27T09:53:35-0700,2015-10-27T09:53:35-0700,2015-11-25T15:06:10-0800",5287761801,Beautiful House For Your Family!,1665,,,4,,/wst/apa/5287761801.html,0,2.0,Nov 25,"2015-10-27T09:53:35-0700,2015-10-27T09:53:35-0700,2015-11-25T15:06:10-0800",1314,6,0
"2015-11-08T08:15:15-0800,2015-11-08T08:15:15-0800,2015-11-25T15:06:13-0800",5306086905,CALIFORNIA BUNGALOW WITH GUEST HOUSE FOR RENT!,6010,,-118.362665,2,34.112328,/wst/apa/5306086905.html,3,2.0,Nov 25,"2015-11-08T08:15:15-0800,2015-11-08T08:15:15-0800,2015-11-25T15:06:13-0800",1310,4,0
"2015-11-23T13:11:45-0800,2015-11-23T13:11:45-0800,2015-11-25T15:06:45-0800",5329298317,Beautiful House For Your Family!,1765,,,4,,/wst/apa/5329298317.html,0,2.0,Nov 25,"2015-11-23T13:11:45-0800,2015-11-23T13:11:45-0800,2015-11-25T15:06:45-0800",1612,5,0
"2015-10-31T12:36:33-0700,2015-10-31T12:36:33-0700,2015-11-25T15:06:47-0800",5294311117,Truly special rare Manhattan Beach Home,13005,,-118.3996,3,33.8896,/wst/apa/5294311117.html,3,3.0,Nov 25,"2015-10-31T12:36:33-0700,2015-10-31T12:36:33-0700,2015-11-25T15:06:47-0800",2340,3,0
"2015-11-25T12:00:03-0800,2015-11-25T12:00:03-0800",5332164278,"LEED Certified, Central Air and Heat, Oversized Balconies and Patios",3289,,-118.442466,1,33.986223,/wst/apa/5332164278.html,15,1.0,Nov 25,"2015-11-25T12:00:03-0800,2015-11-25T12:00:03-0800",807,54,0
"2015-11-25T12:06:28-0800,2015-11-25T12:06:28-0800",5332174124,"3 BD/ 2 BA Avail. w/ parking, laundry room on site, pool",1400,,-118.341997,3,33.941658,/wst/apa/5332174124.html,3,2.0,Nov 25,"2015-11-25T12:06:28-0800,2015-11-25T12:06:28-0800",1344,30,0
"2015-11-02T02:16:25-0800,2015-11-02T02:16:25-0800,2015-11-25T15:06:07-0800",5296272849,Mediterranean Hollywood Hills Private home,15010,,-118.3652,5,34.1074,/wst/apa/5296272849.html,3,8.0,Nov 25,"2015-11-02T02:16:25-0800,2015-11-02T02:16:25-0800,2015-11-25T15:06:07-0800",4799,3,0
"2015-11-25T12:06:51-0800,2015-11-25T12:06:51-0800",5332174699,Tour Today!! Come find your perfect apartment home!!,3725,,,2,,/wst/apa/5332174699.html,5,2.0,Nov 25,"2015-11-25T12:06:51-0800,2015-11-25T12:06:51-0800",1050,68,0
"2015-11-06T17:10:23-0800,2015-11-06T17:10:23-0800,2015-11-25T14:23:45-0800",5304044441,OCEAN VIEW..Manhattan Beach.1 blk to beach..2bth,4000,,-118.419845,2,33.903401,/wst/apa/5304044441.html,12,,Nov 25,"2015-11-06T17:10:23-0800,2015-11-06T17:10:23-0800,2015-11-25T14:23:45-0800",,20,0
"2015-11-25T13:55:35-0800,2015-11-25T13:55:35-0800",5332331847,❂ Desalojo ΣΣ Eviction ❂,155,,,1,,/wst/apa/5332331847.html,0,,Nov 25,"2015-11-25T13:55:35-0800,2015-11-25T13:55:35-0800",,23,0
"2015-11-25T12:07:21-0800,2015-11-25T12:07:21-0800",5332175483,3 Bedroom Townhouse Avail. w/ gated entry & parking,1400,,-118.341997,3,33.941658,/wst/apa/5332175483.html,3,2.0,Nov 25,"2015-11-25T12:07:21-0800,2015-11-25T12:07:21-0800",1344,35,0
"2015-11-19T15:47:36-0800,2015-11-19T15:47:36-0800,2015-11-25T14:20:51-0800",5323610621,"***QUIET 1BD-1BA-WALK TO CEDARS, MELROSE, GROOVE",1675,,-118.373266,1,34.081022,/wst/apa/5323610621.html,0,,Nov 25,"2015-11-19T15:47:36-0800,2015-11-19T15:47:36-0800,2015-11-25T14:20:51-0800",,76,0
"2015-11-06T14:44:43-0800,2015-11-06T14:44:43-0800,2015-11-25T12:02:57-0800",5303853427,Recently remodeled 3BR/1.75BA front house in quiet duplex. (1725),2495,,-118.334682,3,33.830851,/wst/apa/5303853427.html,9,,Nov 25,"2015-11-06T14:44:43-0800,2015-11-06T14:44:43-0800,2015-11-25T12:02:57-0800",,8,0
